Order_ID,Order_Date,Customer_ID,Age_Group,Region,Acquisition_Channel,Device_Type,Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Total_Before_Discount,Total_After_Discount,Payment_Method,Delivery_Days,Is_Returned,Return_Reason,Rating
ORD10919,2023-07-27,CUST00485,55+,West,Email,Desktop,Electronics,Earbuds,4667.56,1,20,933.51,4667.56,3734.05,COD,7,No,,3.1
ORD10920,2023-05-05,CUST00608,26-35,North,Paid Ads,Tablet,Clothing,Jacket,3150.53,2,10,630.11,6301.06,5670.95,Net Banking,10,No,,3.4
ORD10921,2023-01-02,CUST00137,26-35,East,Direct,Tablet,Books,Fiction Novel,570.47,2,0,0.0,1140.94,1140.94,Credit Card,8,No,,4.9
ORD10922,2023-01-20,CUST00197,36-45,East,Referral,Desktop,Electronics,Laptop,110359.18,3,0,0.0,331077.54,331077.54,COD,10,Yes,Defective,2.9
ORD10923,2023-03-12,CUST00873,26-35,Central,Paid Ads,Tablet,Toys,Puzzle,293.19,5,10,146.59,1465.95,1319.36,UPI,2,No,,3.0
ORD10924,2023-08-20,CUST00835,26-35,East,Direct,Desktop,Electronics,Smart Watch,17338.82,2,25,8669.41,34677.64,26008.23,Debit Card,6,No,,3.6
ORD10925,2023-02-10,CUST00121,18-25,East,Social Media,Tablet,Clothing,Jacket,1743.6,2,0,0.0,3487.2,3487.2,UPI,1,No,,5.0
ORD10926,2023-03-04,CUST00918,26-35,North,Organic Search,Mobile,Sports,Cricket Bat,4593.2,4,20,3674.56,18372.8,14698.24,UPI,9,No,,3.6
ORD10927,2023-12-30,CUST00836,26-35,Central,Direct,Mobile,Books,Self Help,606.26,4,20,485.01,2425.04,1940.03,Credit Card,6,No,,5.0
ORD10928,2023-09-07,CUST00619,26-35,North,Organic Search,Tablet,Toys,Board Game,2885.72,4,0,0.0,11542.88,11542.88,UPI,6,No,,4.4
ORD10929,2023-01-02,CUST00845,55+,Central,Social Media,Tablet,Beauty,Perfume,4100.94,3,15,1845.42,12302.82,10457.4,Net Banking,2,No,,3.6
ORD10930,2023-08-11,CUST00552,55+,North,Email,Desktop,Sports,Badminton Set,2069.91,5,5,517.48,10349.55,9832.07,Net Banking,1,No,,8.4
ORD10931,2023-08-19,CUST00668,46-55,West,Social Media,Mobile,Sports,Badminton Set,1154.27,3,5,173.14,3462.81,3289.67,COD,5,No,,3.0
ORD10932,2023-07-23,CUST00281,26-35,East,Referral,Tablet,Clothing,T-Shirt,488.34,4,5,97.67,1953.36,1855.69,Credit Card,1,No,,9.5
ORD10933,2023-03-01,CUST00399,36-45,West,Organic Search,Desktop,Books,Biography,367.38,5,10,183.69,1836.9,1653.21,Wallet,4,No,,3.6
ORD10934,2023-03-28,CUST00209,36-45,Central,Direct,Tablet,Clothing,Jacket,1103.45,2,10,220.69,2206.9,1986.21,Wallet,5,No,,2.5
ORD10935,2023-05-03,CUST00814,36-45,East,Organic Search,Tablet,Electronics,Smartphone,49278.17,1,0,0.0,49278.17,49278.17,COD,2,No,,4.9
ORD10936,2023-02-12,CUST00194,26-35,North,Organic Search,Mobile,Books,Biography,317.15,-3,10,158.57,1585.75,1427.18,Debit Card,6,No,,3.5
ORD10937,2023-09-03,CUST00812,36-45,South,Paid Ads,Mobile,Home & Kitchen,Mixer Grinder,5132.52,5,5,1283.13,25662.6,24379.47,COD,6,Yes,Changed Mind,4.6
ORD10938,2023-12-03,CUST00378,18-25,East,Direct,Desktop,Beauty,Lipstick,973.46,1,5,48.67,973.46,924.79,Net Banking,8,No,,7.4
ORD10939,2023-03-10,CUST00575,36-45,Central,Direct,Desktop,Beauty,Face Cream,1460.46,4,0,0.0,5841.84,5841.84,Credit Card,2,No,,4.2
ORD10940,2023-06-09,CUST00057,55+,West,Paid Ads,Desktop,Sports,Yoga Mat,2072.29,3,5,310.84,6216.87,5906.03,UPI,9,No,,3.6
ORD10941,2023-02-08,CUST00308,26-35,North,Paid Ads,Tablet,Toys,Doll,,5,15,1476.17,9841.15,8364.98,COD,8,No,,5.0
ORD10942,2023-06-20,CUST00820,18-25,Central,Organic Search,Tablet,Sports,Yoga Mat,1225.06,1,10,122.51,1225.06,1102.55,COD,6,No,,4.2
ORD10943,2023-02-21,CUST00042,26-35,North,Paid Ads,Mobile,Sports,Badminton Set,1313.3,5,10,656.65,6566.5,5909.85,Credit Card,7,No,,4.5
ORD10944,2023-08-29,CUST00963,36-45,Central,Direct,Mobile,Sports,Yoga Mat,713.66,4,0,0.0,2854.64,2854.64,Wallet,6,No,,4.4
ORD10945,2023-12-16,CUST00418,18-25,South,Email,Tablet,Toys,LEGO Set,3351.58,2,0,0.0,6703.16,6703.16,Debit Card,9,No,,4.3
ORD10946,2023-09-28,CUST00933,36-45,West,Social Media,Tablet,Electronics,Smart Watch,5798.14,4,5,1159.63,23192.56,22032.93,COD,5,No,,3.1
ORD10947,2023-05-10,CUST00834,36-45,North,Paid Ads,Mobile,Books,Fiction Novel,590.02,4,5,118.0,2360.08,2242.08,Wallet,3,No,,4.6
ORD10948,2023-05-22,CUST00850,36-45,South,Direct,Tablet,Electronics,Smartphone,36730.86,2,5,3673.09,73461.72,69788.63,Credit Card,2,No,,3.3
ORD10949,2023-12-04,CUST00455,36-45,South,Direct,Tablet,Toys,Remote Car,1840.36,4,20,1472.29,7361.44,5889.15,Debit Card,9,No,,3.0
ORD10950,2023-05-10,CUST00854,18-25,East,Paid Ads,Desktop,Books,Comic,384.74,4,0,0.0,1538.96,1538.96,UPI,1,No,,4.8
ORD10951,2023-10-28,CUST00660,26-35,West,Social Media,Mobile,Clothing,Jacket,4845.27,4,0,0.0,19381.08,19381.08,Net Banking,8,No,,5.0
ORD10952,2023-11-27,CUST00658,55+,North,Social Media,Tablet,Clothing,Jacket,5524.03,1,5,276.2,5524.03,5247.83,COD,8,No,,5.0
ORD10953,2023-10-18,CUST00290,26-35,Central,Referral,Tablet,Toys,Remote Car,3188.49,1,0,0.0,3188.49,3188.49,Debit Card,2,No,,3.9
ORD10954,2023-01-11,CUST00350,18-25,West,Social Media,Tablet,Beauty,Lipstick,1177.45,1,0,0.0,1177.45,1177.45,UPI,6,No,,4.1
ORD10955,2023-02-19,CUST00201,46-55,South,Referral,Desktop,Sports,Cricket Bat,4144.24,5,15,3108.18,20721.2,17613.02,Net Banking,7,No,,3.2
ORD10956,2023-02-22,CUST00210,26-35,Central,Email,Tablet,Clothing,Jacket,5787.51,1,0,0.0,5787.51,5787.51,Debit Card,10,No,,4.2
ORD10957,2023-05-12,CUST00419,18-25,South,Organic Search,Desktop,Clothing,Jeans,1046.18,1,0,0.0,1046.18,1046.18,Debit Card,1,No,,5.0
ORD10958,2023-01-23,CUST00713,36-45,West,Social Media,Mobile,Sports,Yoga Mat,687.02,3,5,103.05,2061.06,1958.01,Credit Card,8,No,,2.9
ORD10959,2023-01-01,CUST00958,26-35,North,Direct,Tablet,Sports,Badminton Set,1150.39,5,10,575.2,5751.95,5176.75,Credit Card,7,No,,3.7
ORD10960,2023-01-24,CUST00472,18-25,South,Social Media,Tablet,Beauty,Perfume,1366.45,2,5,136.65,2732.9,2596.25,UPI,3,No,,4.1
ORD10961,2023-08-31,CUST00036,26-35,South,Paid Ads,Mobile,Toys,Doll,561.68,1,0,0.0,561.68,561.68,Debit Card,7,Yes,Not as Described,4.4
ORD10962,2023-09-24,CUST00606,46-55,South,Referral,Tablet,Books,Fiction Novel,345.58,2,10,69.12,691.16,622.04,Wallet,9,No,,2.3
ORD10963,2023-11-09,CUST00267,36-45,South,Email,Desktop,Sports,Cricket Bat,5768.09,4,0,0.0,23072.36,23072.36,Net Banking,8,No,,3.7
ORD10964,2023-12-22,CUST00973,46-55,South,Organic Search,Tablet,Toys,Puzzle,804.33,1,0,0.0,804.33,804.33,Debit Card,3,No,,4.2
ORD10965,2023-09-18,CUST00076,26-35,East,Social Media,Desktop,Sports,Cricket Bat,4994.71,2,0,0.0,9989.42,9989.42,COD,10,No,,5.0
ORD10966,2023-03-13,CUST00453,18-25,East,Email,Mobile,Clothing,Jeans,610.05,4,5,122.01,2440.2,2318.19,Wallet,4,No,,4.4
ORD10967,2023-12-07,CUST00741,18-25,Central,Organic Search,Mobile,Home & Kitchen,Bedsheet,574.9,1,0,0.0,574.9,574.9,Wallet,1,No,,4.2
ORD10968,2023-10-03,CUST00321,26-35,East,Social Media,Mobile,Clothing,Jacket,5765.44,1,25,1441.36,5765.44,4324.08,Credit Card,6,Yes,Defective,3.5
ORD10969,2023-05-28,CUST00787,18-25,North,Social Media,Desktop,Sports,Cricket Bat,4001.74,5,25,5002.17,20008.7,15006.53,Net Banking,8,No,,1.7
ORD10970,2023-11-03,CUST00652,26-35,West,Email,Tablet,Electronics,Tablet,31734.5,1,0,0.0,31734.5,31734.5,Credit Card,1,Yes,Not as Described,4.6
ORD10971,2023-06-14,CUST00375,26-35,Central,Direct,Mobile,Clothing,Jacket,1746.37,3,5,261.96,5239.11,4977.15,Wallet,6,No,,3.5
ORD10972,2023-11-05,CUST00018,36-45,Central,Paid Ads,Mobile,Books,Fiction Novel,333.03,2,20,133.21,666.06,532.85,Credit Card,10,No,,3.0
ORD10973,2023-05-10,CUST00570,46-55,South,Referral,Desktop,Electronics,Earbuds,4108.97,1,20,821.79,4108.97,3287.18,Net Banking,9,No,,3.0
ORD10974,2023-07-24,CUST00410,36-45,East,Email,Desktop,Clothing,Kurta,807.1,2,0,0.0,1614.2,1614.2,Debit Card,5,No,,3.8
ORD10975,2023-09-28,CUST00318,55+,West,Social Media,Tablet,Electronics,Laptop,109150.15,2,15,32745.04,218300.3,185555.26,Net Banking,7,No,,3.6
ORD10976,2023-01-22,CUST00349,26-35,North,Direct,Mobile,Clothing,Saree,7612.22,3,10,2283.67,22836.66,20552.99,Net Banking,3,No,,4.2
ORD10977,2023-09-20,CUST00544,26-35,East,Paid Ads,Tablet,Books,Textbook,1057.91,3,10,317.37,3173.73,2856.36,Wallet,10,No,,5.0
ORD10978,2023-03-10,CUST00349,18-25,South,Paid Ads,Mobile,Sports,Badminton Set,1028.29,3,15,462.73,3084.87,2622.14,Debit Card,8,No,,3.6
ORD10979,2023-10-28,CUST00126,26-35,North,Direct,Tablet,Toys,Remote Car,1421.85,5,10,710.92,7109.25,6398.33,Net Banking,6,No,,2.9
ORD10980,2023-11-07,CUST00505,26-35,West,Organic Search,Tablet,Sports,Cycle,23031.29,1,0,0.0,23031.29,23031.29,Credit Card,4,No,,5.0
ORD10981,2023-07-19,CUST00513,46-55,North,Organic Search,Mobile,Electronics,Tablet,48067.68,4,15,28840.61,192270.72,163430.11,Debit Card,2,No,,4.7
ORD10982,2023-06-21,CUST00014,26-35,East,Direct,Desktop,Toys,LEGO Set,5986.32,1,0,0.0,5986.32,5986.32,COD,7,Yes,Wrong Item,4.5
ORD10983,2023-07-20,CUST00355,18-25,North,Referral,Tablet,Electronics,Smart Watch,18500.1,5,5,4625.02,92500.5,87875.48,COD,6,No,,3.2
ORD10984,2023-07-23,CUST00775,55+,South,Referral,Tablet,Home & Kitchen,Air Fryer,7853.06,2,5,785.31,15706.12,14920.81,COD,9,No,,4.6
ORD10985,2023-06-22,CUST00957,18-25,Central,Email,Tablet,Clothing,T-Shirt,512.19,3,15,230.49,1536.57,1306.08,Credit Card,7,Yes,Not as Described,3.1
ORD10986,2023-09-10,CUST00532,36-45,North,Organic Search,Mobile,Toys,Remote Car,2817.53,3,5,422.63,8452.59,8029.96,Credit Card,7,No,,5.0
ORD10987,2023-01-14,CUST00467,18-25,South,Social Media,Desktop,Sports,Cricket Bat,2806.61,4,0,0.0,11226.44,11226.44,UPI,7,No,,3.7
ORD10988,2023-10-20,CUST00575,36-45,East,Social Media,Tablet,Electronics,Smart Watch,11163.36,2,20,4465.34,22326.72,17861.38,Credit Card,2,No,,4.5
ORD10989,2023-09-28,CUST00351,26-35,Central,Paid Ads,Desktop,Electronics,Laptop,57360.56,5,0,0.0,286802.8,286802.8,Credit Card,8,No,,3.3
ORD10990,2023-01-28,CUST00621,46-55,North,Social Media,Desktop,Clothing,Jeans,2112.84,5,0,0.0,10564.2,10564.2,COD,2,No,,2.8
ORD10991,2023-10-26,CUST00613,36-45,Central,Email,Tablet,Clothing,T-Shirt,1129.05,4,10,451.62,4516.2,4064.58,UPI,3,No,,4.4
ORD10992,2023-02-15,CUST00394,36-45,East,Organic Search,Tablet,Toys,Puzzle,1034.27,5,25,1292.84,5171.35,3878.51,UPI,9,No,,3.3
ORD10993,2023-04-08,CUST00800,46-55,West,Email,Tablet,Sports,Badminton Set,2501.52,2,0,0.0,5003.04,5003.04,COD,2,No,,3.8
ORD10994,2023-03-21,CUST00914,18-25,South,Referral,Tablet,Electronics,Smart Watch,13199.92,1,25,3299.98,13199.92,9899.94,Debit Card,7,No,,3.2
ORD10995,2023-12-03,CUST00857,46-55,North,Paid Ads,Tablet,Home & Kitchen,Cookware Set,6493.23,-2,0,0.0,12986.46,12986.46,COD,9,No,,4.2
ORD10996,2023-07-27,CUST00677,26-35,West,Direct,Mobile,Sports,Cycle,13533.49,5,0,0.0,67667.45,67667.45,Debit Card,10,No,,3.6
ORD10997,2023-12-11,CUST00827,26-35,East,Paid Ads,Desktop,Electronics,Tablet,34096.45,4,0,0.0,136385.8,136385.8,Net Banking,3,No,,3.9
ORD10998,2023-11-17,CUST00771,26-35,West,Email,Mobile,Sports,Cricket Bat,,3,10,660.9,6609.0,5948.1,Credit Card,1,No,,4.2
ORD10999,2023-12-09,CUST00343,46-55,West,Referral,Mobile,Electronics,Smart Watch,11070.19,1,0,0.0,11070.19,11070.19,COD,4,No,,3.6
ORD11000,2023-06-14,CUST00535,18-25,South,Organic Search,Tablet,Beauty,Perfume,860.47,5,0,0.0,4302.35,4302.35,UPI,1,No,,4.2
ORD11001,2023-08-15,CUST00167,18-25,West,Direct,Mobile,Clothing,Saree,2744.87,4,25,2744.87,10979.48,8234.61,COD,10,No,,2.4
ORD11002,2023-11-17,CUST00579,36-45,West,Referral,Tablet,Clothing,Saree,940.13,1,25,235.03,940.13,705.1,COD,8,No,,5.0
ORD11003,2023-08-21,CUST00978,55+,West,Organic Search,Desktop,Home & Kitchen,Air Fryer,11732.67,2,5,1173.27,23465.34,22292.07,COD,4,Yes,Wrong Item,2.9
ORD11004,2023-02-10,CUST00433,26-35,West,Referral,Tablet,Electronics,Smart Watch,2191.54,2,0,0.0,4383.08,4383.08,UPI,10,No,,3.6
ORD11005,2023-12-08,CUST00271,36-45,North,Paid Ads,Desktop,Books,Fiction Novel,235.67,4,0,0.0,942.68,942.68,UPI,9,No,,4.4
ORD11006,2023-05-22,CUST00257,46-55,West,Direct,Desktop,Sports,Yoga Mat,2446.16,1,20,489.23,2446.16,1956.93,Wallet,5,No,,4.0
ORD11007,2023-03-24,CUST00916,46-55,East,Referral,Desktop,Sports,Cricket Bat,5575.85,1,0,0.0,5575.85,5575.85,Debit Card,2,No,,4.5
ORD11008,2023-04-30,CUST00249,46-55,East,Email,Mobile,Sports,Badminton Set,1416.33,4,25,1416.33,5665.32,4248.99,UPI,7,No,,4.2
ORD11009,2023-12-26,CUST00652,26-35,North,Email,Desktop,Clothing,Kurta,1975.57,1,25,493.89,1975.57,1481.68,Debit Card,10,No,,5.0
ORD11010,2023-07-06,CUST00176,18-25,West,Direct,Tablet,Books,Biography,678.94,2,0,0.0,1357.88,1357.88,UPI,1,No,,4.7
ORD11011,2023-12-18,CUST00154,36-45,Central,Paid Ads,Desktop,Electronics,Earbuds,2925.84,4,0,0.0,11703.36,11703.36,COD,5,No,,4.9
ORD11012,2023-05-01,CUST00889,18-25,East,Organic Search,Tablet,Books,Comic,326.49,1,10,32.65,326.49,293.84,Wallet,7,No,,2.6
ORD11013,2023-11-03,CUST00299,36-45,Central,Referral,Tablet,Beauty,Shampoo,580.5,5,20,580.5,2902.5,2322.0,Wallet,5,No,,3.6
ORD11014,2023-01-19,CUST00459,26-35,North,Referral,Desktop,Electronics,Smartphone,19909.77,4,25,19909.77,79639.08,59729.31,UPI,8,Yes,Wrong Item,4.1
ORD11015,2023-09-11,CUST00394,26-35,West,Direct,Mobile,Books,Fiction Novel,583.59,1,25,145.9,583.59,437.69,Debit Card,10,No,,5.0
ORD11016,2023-11-26,CUST00191,36-45,North,Direct,Desktop,Home & Kitchen,Cookware Set,4672.42,4,0,0.0,18689.68,18689.68,Net Banking,9,No,,3.2
ORD11017,2023-01-16,CUST00922,26-35,East,Paid Ads,Tablet,Books,Biography,432.53,4,0,0.0,1730.12,1730.12,Net Banking,2,No,,3.9
ORD11018,2023-11-10,CUST00700,26-35,South,Paid Ads,Tablet,Books,Biography,466.74,2,15,140.02,933.48,793.46,COD,5,No,,4.0
ORD11019,2023-12-17,CUST00780,26-35,East,Email,Mobile,Electronics,Earbuds,2322.05,3,0,0.0,6966.15,6966.15,COD,6,No,,5.0
ORD11020,2023-06-25,CUST00882,55+,East,Organic Search,Tablet,Clothing,Jacket,5730.32,2,5,573.03,11460.64,10887.61,Net Banking,9,No,,3.9
ORD11021,2023-01-09,CUST00500,36-45,Central,Organic Search,Tablet,Sports,Dumbbells,4816.29,5,15,3612.22,24081.45,20469.23,COD,10,No,,7.2
ORD11022,2023-11-03,CUST00342,36-45,South,Email,Desktop,Toys,Puzzle,296.86,1,25,74.22,296.86,222.64,Credit Card,8,No,,4.5
ORD11023,2023-04-14,CUST00178,26-35,Central,Organic Search,Mobile,Home & Kitchen,Bedsheet,1634.19,3,15,735.39,4902.57,4167.18,Net Banking,2,No,,5.0
ORD11024,2023-03-18,CUST00795,26-35,North,Direct,Tablet,Books,Textbook,473.27,5,10,236.63,2366.35,2129.72,COD,2,No,,4.0
ORD11025,2023-01-04,CUST00241,46-55,South,Paid Ads,Desktop,Books,Biography,283.08,2,25,141.54,566.16,424.62,COD,5,No,,3.7
ORD11026,2023-08-19,CUST00505,36-45,East,Referral,Tablet,Toys,Doll,1007.34,3,20,604.4,3022.02,2417.62,UPI,9,No,,3.9
ORD11027,2023-12-31,CUST00515,18-25,West,Social Media,Mobile,Beauty,Serum,1497.11,3,15,673.7,4491.33,3817.63,Debit Card,10,No,,4.5
ORD11028,2023-06-07,CUST00075,55+,North,Social Media,Desktop,Toys,LEGO Set,5412.45,1,0,0.0,5412.45,5412.45,Credit Card,6,No,,2.6
ORD11029,2023-09-25,CUST00436,36-45,Central,Referral,Tablet,Clothing,T-Shirt,621.17,4,0,0.0,2484.68,2484.68,Net Banking,4,No,,3.2
ORD11030,2023-09-13,CUST00737,55+,Central,Direct,Tablet,Books,Biography,590.98,4,0,0.0,2363.92,2363.92,Debit Card,4,No,,7.5
ORD11031,2023-03-30,CUST00109,36-45,South,Direct,Mobile,Home & Kitchen,Bedsheet,1022.88,1,5,51.14,1022.88,971.74,Wallet,9,No,,3.2
ORD11032,2023-02-16,CUST00735,36-45,West,Referral,Tablet,Home & Kitchen,Cookware Set,2009.32,4,0,0.0,8037.28,8037.28,Credit Card,9,No,,4.0
ORD11033,2023-09-03,CUST00765,55+,South,Referral,Mobile,Beauty,Lipstick,376.94,2,15,113.08,753.88,640.8,UPI,8,No,,4.5
ORD11034,2023-12-03,CUST00890,18-25,North,Email,Tablet,Clothing,Kurta,589.49,4,20,471.59,2357.96,1886.37,Debit Card,9,No,,4.2
ORD11035,2023-01-15,CUST00159,36-45,South,Organic Search,Tablet,Clothing,Jacket,4936.06,2,0,0.0,9872.12,9872.12,Net Banking,6,No,,4.2
ORD11036,2023-11-24,CUST00171,26-35,Central,Paid Ads,Desktop,Toys,Remote Car,2903.19,5,0,0.0,14515.95,14515.95,COD,5,No,,3.4
ORD11037,2023-09-10,CUST00403,26-35,East,Referral,Desktop,Home & Kitchen,Bedsheet,1544.69,4,25,1544.69,6178.76,4634.07,COD,4,No,,3.8
ORD11038,2023-01-02,CUST00340,26-35,West,Direct,Mobile,Beauty,Face Cream,434.6,4,25,434.6,1738.4,1303.8,Debit Card,3,No,,3.6
ORD11039,2023-03-08,CUST00138,36-45,Central,Paid Ads,Mobile,Books,Textbook,621.24,5,5,155.31,3106.2,2950.89,Credit Card,3,Yes,Defective,4.2
ORD11040,2023-09-23,CUST00216,36-45,East,Paid Ads,Mobile,Electronics,Earbuds,3924.49,4,25,3924.49,15697.96,11773.47,Wallet,9,No,,3.3
ORD11041,2023-01-09,CUST00242,55+,Central,Social Media,Mobile,Sports,Cycle,28107.56,1,5,1405.38,28107.56,26702.18,Net Banking,5,No,,3.7
ORD11042,2023-10-20,CUST00950,36-45,East,Paid Ads,Desktop,Electronics,Earbuds,4258.33,2,5,425.83,8516.66,8090.83,UPI,2,Yes,Wrong Item,3.7
ORD11043,2023-01-03,CUST00482,18-25,North,Paid Ads,Desktop,Beauty,Serum,901.41,5,5,225.35,4507.05,4281.7,Credit Card,10,No,,3.6
ORD11044,2023-03-22,CUST00420,26-35,North,Organic Search,Mobile,Beauty,Shampoo,625.64,1,5,31.28,625.64,594.36,Net Banking,2,No,,5.0
ORD11045,2023-03-03,CUST00458,18-25,West,Paid Ads,Mobile,Books,Fiction Novel,208.28,2,0,0.0,416.56,416.56,COD,10,No,,3.1
ORD11046,2023-08-09,CUST00467,36-45,South,Social Media,Mobile,Beauty,Shampoo,174.06,5,5,43.52,870.3,826.78,Credit Card,7,No,,2.9
ORD11047,2023-11-17,CUST00346,46-55,Central,Social Media,Desktop,Electronics,Earbuds,602.19,5,20,602.19,3010.95,2408.76,Debit Card,9,No,,3.7
ORD11048,2023-07-14,CUST00954,26-35,Central,Email,Mobile,Electronics,Tablet,19682.69,3,15,8857.21,59048.07,50190.86,Credit Card,2,No,,4.0
ORD11049,2023-08-06,CUST00553,26-35,North,Social Media,Mobile,Clothing,Jacket,1593.25,3,5,238.99,4779.75,4540.76,Wallet,6,No,,4.0
ORD11050,2023-08-05,CUST00507,26-35,North,Email,Desktop,Toys,Board Game,564.11,4,0,0.0,2256.44,2256.44,COD,2,No,,4.3
ORD11051,2023-09-29,CUST00268,55+,North,Paid Ads,Tablet,Electronics,Smart Watch,6107.62,2,10,1221.52,12215.24,10993.72,Wallet,2,No,,4.5
ORD11052,2023-01-09,CUST00578,46-55,East,Referral,Mobile,Toys,Remote Car,903.63,1,0,0.0,903.63,903.63,UPI,10,No,,5.0
ORD11053,2023-05-26,CUST00969,26-35,East,Email,Desktop,Books,Biography,622.39,3,15,280.08,1867.17,1587.09,Credit Card,7,No,,2.9
ORD11054,2023-01-20,CUST00409,26-35,North,Referral,Mobile,Electronics,Smartphone,31307.54,1,0,0.0,31307.54,31307.54,COD,4,Yes,Changed Mind,3.7
ORD11055,2023-02-25,CUST00475,18-25,North,Email,Tablet,Electronics,Earbuds,2514.93,2,0,0.0,5029.86,5029.86,Debit Card,6,No,,3.9
ORD11056,2023-09-29,CUST00117,36-45,Central,Referral,Tablet,Home & Kitchen,Air Fryer,,3,15,5273.54,35156.94,29883.4,UPI,5,No,,4.3
ORD11057,2023-09-12,CUST00575,18-25,South,Referral,Desktop,Books,Comic,311.02,5,10,155.51,1555.1,1399.59,Debit Card,1,No,,4.8
ORD11058,2023-08-12,CUST00717,46-55,West,Email,Mobile,Toys,Doll,,4,20,1493.88,7469.4,5975.52,UPI,3,Yes,Defective,2.5
ORD11059,2023-01-26,CUST00683,26-35,East,Referral,Mobile,Home & Kitchen,Cookware Set,1637.13,1,0,0.0,1637.13,1637.13,COD,8,No,,3.8
ORD11060,2023-10-21,CUST00325,36-45,Central,Social Media,Tablet,Toys,Puzzle,288.33,5,10,144.16,1441.65,1297.49,COD,1,No,,3.4
ORD11061,2023-11-24,CUST00204,26-35,Central,Referral,Tablet,Toys,Doll,1879.74,4,25,1879.74,7518.96,5639.22,UPI,4,No,,2.9
ORD11062,2023-04-21,CUST00273,26-35,South,Direct,Tablet,Electronics,Smart Watch,18345.36,1,0,0.0,18345.36,18345.36,COD,8,No,,4.9
ORD11063,2023-11-09,CUST00069,36-45,South,Organic Search,Mobile,Beauty,Serum,1947.32,5,0,0.0,9736.6,9736.6,Net Banking,8,No,,4.3
ORD11064,2023-02-24,CUST00676,18-25,Central,Organic Search,Mobile,Electronics,Tablet,33037.09,5,0,0.0,165185.45,165185.45,UPI,2,No,,4.6
ORD11065,2023-03-17,CUST00986,18-25,East,Direct,Tablet,Beauty,Serum,1886.06,5,25,2357.57,9430.3,7072.73,Credit Card,2,Yes,Changed Mind,3.0
ORD11066,2023-06-05,CUST00902,46-55,West,Referral,Desktop,Toys,LEGO Set,5852.54,4,10,2341.02,23410.16,21069.14,Net Banking,9,No,,4.0
ORD11067,2023-10-04,CUST00328,26-35,West,Referral,Mobile,Electronics,Tablet,18628.75,1,10,1862.88,18628.75,16765.87,UPI,1,No,,3.1
ORD11068,2023-09-19,CUST00615,36-45,West,Referral,Tablet,Sports,Cycle,7287.59,1,0,0.0,7287.59,7287.59,Net Banking,8,No,,2.8
ORD11069,2023-04-28,CUST00810,18-25,West,Referral,Tablet,Beauty,Face Cream,547.27,5,15,410.45,2736.35,2325.9,Debit Card,2,No,,3.2
ORD11070,2023-06-20,CUST00818,46-55,North,Referral,Desktop,Clothing,Jacket,2420.59,5,5,605.15,12102.95,11497.8,Wallet,7,No,,4.2
ORD11071,2023-10-07,CUST00959,36-45,North,Email,Mobile,Beauty,Perfume,,4,20,3406.31,17031.56,13625.25,Debit Card,4,No,,3.1
ORD11072,2023-07-02,CUST00556,26-35,South,Social Media,Tablet,Sports,Dumbbells,,2,0,0.0,2458.56,2458.56,Net Banking,10,No,,4.4
ORD11073,2023-03-12,CUST00155,55+,West,Organic Search,Tablet,Sports,Badminton Set,1147.08,1,20,229.42,1147.08,917.66,Credit Card,5,No,,3.3
ORD11074,2023-07-03,CUST00210,36-45,North,Social Media,Mobile,Electronics,Earbuds,832.34,1,5,41.62,832.34,790.72,Debit Card,10,No,,4.8
ORD11075,2023-07-25,CUST00718,18-25,East,Email,Mobile,Electronics,Earbuds,1945.48,5,0,0.0,9727.4,9727.4,UPI,6,No,,5.0
ORD11076,2023-04-09,CUST00866,18-25,North,Referral,Mobile,Electronics,Tablet,14868.07,3,0,0.0,44604.21,44604.21,Wallet,5,No,,4.2
ORD11077,2023-10-07,CUST00747,18-25,East,Organic Search,Desktop,Home & Kitchen,Cookware Set,4460.32,5,0,0.0,22301.6,22301.6,UPI,9,No,,3.2
ORD11078,2023-06-17,CUST00272,26-35,South,Direct,Tablet,Books,Biography,716.28,1,5,35.81,716.28,680.47,Net Banking,10,No,,3.4
ORD11079,2023-10-18,CUST00888,18-25,North,Organic Search,Mobile,Beauty,Serum,1828.84,3,20,1097.3,5486.52,4389.22,COD,5,No,,4.5
ORD11080,2023-07-04,CUST00360,18-25,South,Referral,Tablet,Clothing,Kurta,1827.0,1,25,456.75,1827.0,1370.25,COD,4,No,,3.1
ORD11081,2023-07-30,CUST00336,26-35,Central,Direct,Tablet,Toys,Doll,652.14,3,5,97.82,1956.42,1858.6,COD,3,Yes,Not as Described,4.8
ORD11082,2023-04-02,CUST00886,26-35,West,Email,Desktop,Home & Kitchen,Mixer Grinder,3792.28,5,10,1896.14,18961.4,17065.26,Credit Card,1,No,,3.4
ORD11083,2023-06-11,CUST00502,36-45,East,Social Media,Mobile,Home & Kitchen,Curtains,1638.82,1,10,163.88,1638.82,1474.94,Debit Card,7,No,,4.5
ORD11084,2023-03-08,CUST00897,26-35,East,Direct,Desktop,Toys,Puzzle,1246.84,1,20,249.37,1246.84,997.47,Credit Card,4,No,,3.0
ORD11085,2023-04-28,CUST00165,46-55,West,Email,Desktop,Electronics,Smart Watch,13387.23,5,15,10040.42,66936.15,56895.73,Wallet,1,Yes,Changed Mind,5.0
